lemma_word,word,suggested_by,video_id,key_word_extracted,details,clean_test,rating,ENT_max,Forts,Generic,Temple,Temples & Architectur,Scientific Monuments,Lakeside Forts,Views,Snaks,Evening,Desert,Tikka,big,come,day,different,eat,famous,feel,food,fort,good,inside,jaipur,kachori,know,let,like,little,look,lot,mahal,old,palace,people,place,right,shop,small,special,temple,thing,time,try,visit,want,year,normalize_rating
lassi bhagat mishthan bhandar,lassi bhagat mishthan bhandar,SugarSpiceNice Hindi,fP2zols1dag,0,motichur laddus are very good here also found salty like kachori and samosas but here this is their lassi bhagat mishthan bhandar which has been here since 1957 and their desi ghee gram flour laddus a,motichur laddus good find salty like kachori samosa lassi bhagat mishthan bhandar 1957 desi ghee gram flour laddus,4.814069767441861,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.290934068405603,0.0,0.07221041337967975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5259949080869802,0.0,0.0,0.6787797263963047,0.0,0.0,0.512432863602567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056267324561931
desi ghee gram,desi ghee gram,SugarSpiceNice Hindi,fP2zols1dag,0,mosas but here this is their lassi bhagat mishthan bhandar which has been here since 1957 and their desi ghee gram flour laddus and motichur laddu is the best if you like this kachori and mirchi try t,mosas lassi bhagat mishthan bhandar 1957 desi ghee gram flour laddus motichur laddu good like kachori mirchi try,4.814069767441861,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2691761573886807,0.0,0.054708108407949256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4414078756995612,0.0,0.0,0.5696228470846266,0.0,0.0,0.43002678977274095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5438435983142171,0.0,0.0,0.0,0.056267324561931
tikki,tikki,SugarSpiceNice Hindi,fP2zols1dag,0," and their big shop here today is and restaurants are also different sweets ghevar bhujia and chaat tikki curd with him you will get things like vadas if you want to eat comfortably then their l mb can also go to restaurant there is another famous shop nearby this is the emperor and his onion kachori potato kachori chilli big and samosas are very famous the place is rawat mixing store here too ghevar sweets gulab jamun malpua dyses are found their specialty is kachori and mirchi
b bada is now potato everywhere in jaipur and onion kachori is available but their the sugar syrup is also found nearby another shop for sweet is immersed in sodney sweets are special here bengali sweets their rasgulla barfi motichur laddus are very good here also found salty like kachori and samosas but here this is their lassi bhagat mishthan bhandar which has been here since 1957 and their desi ghee gram flour laddus and motichur laddu is the best if you like this kachori and mirchi try try if you want to do then you can go to saras the local dairy brand here and their milk ice cream as well as samosas in outlet cheese pakoras and jalebis are also found their taste is different and it is very all these previous shops are economical samosas are found but that love in them this is not a matter of light of light cinema is inside and their samosas are complete there is another special place in jaipur sanjay omelet is probably 3040 years old is a shop and first it is a small hand used to do it and now it is a great restaurant has become all kinds here omelets get simple sunny side up boiled maggi omelette shejwan omelette with eggs all you meet here will go if something lighter in low price if you want to eat then at the place of chaat here potato can go best for tikki chaat rahul chaat gives potato tikki in this two are and it is a very hot chaat nand for sev puri and curd puri here there is also ",big shop today restaurant different sweet ghevar bhujia chaat tikki curd thing like vada want eat comfortably restaurant famous shop nearby emperor onion kachori potato kachori chilli big samosa famous place rawat mix store ghevar sweets gulab jamun malpua dyse find specialty kachori mirchi bada potato jaipur onion kachori available sugar syrup find nearby shop sweet immerse sodney sweet special bengali sweet rasgulla barfi motichur laddus good find salty like kachori samosa lassi bhagat mishthan bhandar 1957 desi ghee gram flour laddus motichur laddu good like kachori mirchi try want sara local dairy brand milk ice cream samosas outlet cheese pakora jalebi find taste different previous shop economical samosa find love matter light cinema inside samosa complete special place jaipur sanjay omelet probably 3040 year old shop small hand great restaurant kind omelet simple sunny boil maggi omelette shejwan omelette egg meet light low price want eat place chaat potato well tikki chaat rahul chaat give potato tikki hot chaat nand sev puri curd puri,6.814069767441861,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3650490083652133,0.08727551128556851,0.2514029078152236,0.18580780685885245,0.0,0.0,0.18580780685885245,0.19185400566869645,0.18417273256904426,0.0,0.0,0.0,0.15080995633338937,0.0901229215589169,0.13600770170592225,0.5838463794456864,0.0,0.0,0.22038229818068175,0.0,0.0,0.0,0.0,0.09825967234812344,0.0,0.0,0.2247258923650974,0.0,0.45643812385993104,0.09459905550458803,0.1946154598152288,0.0,0.08581923427790134,0.0,0.09290390342942623,0.0,0.28379716651376413,0.09778044094904868,0.10852548518908316
durgadas chaat bhandar,durgadas chaat bhandar,SugarSpiceNice Hindi,fP2zols1dag,0,e is also chaat here pathsi says and gets good address gopal singh in patasi bhandar here flavor in durgadas chaat bhandar foundation is found and puffed garlic countless flavors like chilli if you ar,chaat pathsi say get good address gopal singh patasi bhandar flavor durgadas chaat bhandar foundation find puff garlic countless flavor like chilli,4.814069767441861,FOOD SHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03238745255104214,0.2607685732790371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7162806321119686,0.0,0.0,0.0,0.0,0.0,0.6978123358477396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06192795879588651
coffee,coffee,SugarSpiceNice Hindi,fP2zols1dag,0,"aat bhandar foundation is found and puffed garlic countless flavors like chilli if you are a tea or coffee lover then your there are two or three good places here sahu tea is near the emperor and his drinking good ginger tea would have fun there is another famous tea shop in jaipur gulab ji chai wali is always crowded here is and hard tea as well as masca pav also gets for coffee fans statue circle is the best place because cold coffee cold coffee with such with ice cream or chocolate chips variety gets cafes coffee in jaipur there are places like day starbucks
but if you drink a little more iconic coffee if you can go to indian coffee house there is an old indian chain and their cold coffee is very good along with it indian coffee house also from the rest of his outlets apart from tea coffee you are very different you can also try this lassi and lassi meets lassi here jalmahal ice cream is jaipur in front of wala one of the old ice cream shops and here ice cream of different flavors you find dejerts like no day shakes if you go from all these fancy ice cream if you like more simple kulfi you go to pandit kulfi or ramchandra kulfi both of these can also be local are favorite and old here even today they make kulfi with technology find different flavors like cream pistachios if you will go to cax cookies mafins all this if you like to try then you kushal bakery can go the first here one of the bakeries and here all these sweets as well as mini pizza rolls if you get things like you going to description of all these places if you see locations you will feel brother jaipur i run here and there to fill my stomach one has to walk by doing this but not like this we have a solution for this chalk mahavir rabri bhandar gopal singh passhi stores gulab ji tea all these outlets you also get it in masala chalk because of the chaat here and the plates here all this from hot jalebi to kulfi rabri if you want to eat in the same place then the masala go to chowk is the entry fee to come here about â‚¹ 10 and the best thing is albert if it is very close to the museum then roam there then you can come here and eat now i told you all the affordable places now come a few caffees and on restaurants the price of a little it is more
but it is with stomach worship giving some memorable experiences
if you are here it is very big here famous cafes and tea coffee snacks here things like maggi are available but by eating more people chilling here and brill",aat bhandar foundation find puff garlic countless flavor like chilli tea coffee lover good place sahu tea near emperor drink good ginger tea fun famous tea shop jaipur gulab chai wali crowd hard tea masca pav get coffee fan statue circle good place cold coffee cold coffee ice cream chocolate chip variety get cafe coffee jaipur place like day starbuck drink little iconic coffee indian coffee house old indian chain cold coffee good indian coffee house rest outlet apart tea coffee different try lassi meet lassi jalmahal ice cream jaipur wala old ice cream shop ice cream different flavor find dejert like day shake fancy ice cream like simple kulfi pandit kulfi ramchandra kulfi local favorite old today kulfi technology find different flavor like cream pistachio cax cookie mafin like try kushal bakery sweet mini pizza roll thing like go description place location feel brother jaipur run fill stomach walk like solution chalk mahavir rabri bhandar gopal singh passhi stores gulab tea outlet masala chalk chaat plate hot jalebi kulfi rabri want eat place masala chowk entry fee come â‚¹ good thing albert close museum roam come eat tell affordable place come caffee restaurant price little stomach worship give memorable experience big famous cafe tea coffee snack thing like maggi available eat people chill brill,14.81406976744186,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03548585261800174,0.0,0.03877581059194309,0.5433059026684531,0.07773356941023915,0.17921355261839603,0.16362762839670295,0.23320070823071748,0.2407890753095583,0.15409905679048852,0.07808172209637058,0.0,0.0,0.3154602706575711,0.0,0.22759784531369295,0.0,0.0,0.0,0.5531878222564534,0.16362762839670295,0.0,0.0,0.0,0.24664437484596385,0.0,0.07951758934133585,0.3760605336827475,0.0,0.15276242772510776,0.0,0.0,0.0,0.21541728037969107,0.0,0.1554671388204783,0.0,0.07915191908803927,0.0,0.3175581276976917
starbuck,starbucks,SugarSpiceNice Hindi,fP2zols1dag,0,"uch with ice cream or chocolate chips variety gets cafes coffee in jaipur there are places like day starbucks
but if you drink a little more iconic coffee if you can go to indian coffee house there is",uch ice cream chocolate chip variety get cafe coffee jaipur place like day starbuck drink little iconic coffee indian coffee house,4.814069767441861,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014367665245894699,0.0,0.0,0.4386420083685168,0.0,0.0,0.5245023857664145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.364778289681343,0.0,0.0,0.0,0.39404963492540385,0.5245023857664145,0.0,0.0,0.0,0.0,0.0,0.0,0.401816101273939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056267324561931
lassi,lassi,SugarSpiceNice Hindi,lmhzpFfuWKc,0,"
and if you are nehru bazaar then do not do not do not miss this shop here means onion here kachori lassi to good to mach try this place and is a very good test so let us now we have come now ajmeri g",nehru bazaar miss shop mean onion kachori lassi good mach try place good test let come ajmeri,4.764420913347825,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32105977398498947,0.04928885485284984,0.045658173242944064,0.0,0.2724466998082097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5754884610379913,0.0,0.0,0.37132479242841104,0.0,0.35771474869920583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2858501765994835,0.0,0.3483521643339453,0.0,0.0,0.0,0.0,0.0,0.35451985869440555,0.0,0.0,0.0,0.05497004566583092
lassi,lassi,Sakshi Yadav,D1blpY-3ROE,0,"o the original one whenever you are in this street right after an arrows make it a point to come to lassiwala
so this here behind me is the original since 1944
it is shop number 312 and when you go here you get like a nice tall glass of lassi they give it in kulhad and they put a little bit of butter on top it is one of the most refreshing things that you can have on a hot day in jaipur if lassi is not your thing
then i recommend just crossing the road back again and coming to jal mahal ice cream parlor this is another one i think it is been around since sometime in 1950 or they have like their own flavors and variety of ice cream but what i like over here are their sundaes this is my giant chocolava sunday
ready
i have already dropped the star off but it looks so cute so there is cake there is hot chocolate sauce
and there is chocolate ice cream and all of this in a waffle cone canopy of sort this is
wow
it is a sunny afternoon so with that this school sunday is feeling really good finally got to the waffle part of the ice cream this is the best my hands are super messy which is goes to show that i have enjoyed this sunday next place that i am taking you guys to is a place called saras now this is a popular dairy brand of jaipur rajasthan and they actually have this outlet where they serve a few snacks and of course their ghee and shrikhand and stuff like that so in their snack section they actually have paneer pakota samosa jalebi and we also have chai coffee lassi masala milk
but i have got for myself one plate of the paneer pakoda and one plate of the samo",original street right arrow point come lassiwala original 1944 shop number 312 like nice tall glass lassi kulhad little bit butter refreshing thing hot day jaipur lassi thing recommend cross road come jal mahal ice cream parlor think 1950 like flavor variety ice cream like sundaes giant chocolava sunday ready drop star look cute cake hot chocolate sauce chocolate ice cream waffle cone canopy sort wow sunny afternoon school sunday feel good finally get waffle ice cream good hand super messy go enjoy sunday place take guy place call sara popular dairy brand jaipur rajasthan actually outlet serve snack course ghee shrikhand stuff like snack section actually paneer pakota samosa jalebi chai coffee lassi masala milk get plate paneer pakoda plate samo,4.764420913347825,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0963688976281242,0.0,0.0,0.4322038419328274,0.0,0.27941612340144056,0.1913368029648882,0.0,0.0,0.0,0.18260861227777167,0.0,0.0,0.2951049782557342,0.0,0.26613992093340544,0.0,0.0,0.0,0.5749922166393011,0.1913368029648882,0.17131422194702076,0.0,0.17062399738856035,0.0,0.0,0.0,0.29316247278924856,0.19418980345811587,0.1786316578714519,0.0,0.0,0.0,0.3358622186656879,0.0,0.0,0.0,0.0,0.0,0.05497004566583092
lassi,lassi,SugarSpiceNice India,fP2zols1dag,0,"motichur laddus are very good here also found salty like kachori and samosas but here this is their lassi bhagat mishthan bhandar which has been here since 1957 and their desi ghee gram flour laddus and motichur laddu is the best if you like this kachori and mirchi try try if you want to do then you can go to saras the local dairy brand here and their milk ice cream as well as samosas in outlet cheese pakoras and jalebis are also found their taste is different and it is very all these previous shops are economical samosas are found but that love in them this is not a matter of light of light cinema is inside and their samosas are complete there is another special place in jaipur sanjay omelet is probably 3040 years old is a shop and first it is a small hand used to do it and now it is a great restaurant has become all kinds here omelets get simple sunny side up boiled maggi omelette shejwan omelette with eggs all you meet here will go if something lighter in low price if you want to eat then at the place of chaat here potato can go best for tikki chaat rahul chaat gives potato tikki in this two are and it is a very hot chaat nand for sev puri and curd puri here there is also chaat here pathsi says and gets good address gopal singh in patasi bhandar here flavor in durgadas chaat bhandar foundation is found and puffed garlic countless flavors like chilli if you are a tea or coffee lover then your there are two or three good places here sahu tea is near the emperor and his drinking good ginger tea would have fun there is another famous tea shop in jaipur gulab ji chai wali is always crowded here is and hard tea as well as masca pav also gets for coffee fans statue circle is the best place because cold coffee cold coffee with such with ice cream or chocolate chips variety gets cafes coffee in jaipur there are places like day starbucks
but if you drink a little more iconic coffee if you can go to indian coffee house there is an old indian chain and their cold coffee is very good along with it indian coffee house also from the rest of his outlets apart from tea coffee you are very different you can also try this lassi and lassi meets lassi here jalmahal ice cream is jaipur in front of wala one of the old ice cream shops and here ice",motichur laddus good find salty like kachori samosa lassi bhagat mishthan bhandar 1957 desi ghee gram flour laddus motichur laddu good like kachori mirchi try want sara local dairy brand milk ice cream samosas outlet cheese pakora jalebi find taste different previous shop economical samosa find love matter light cinema inside samosa complete special place jaipur sanjay omelet probably 3040 year old shop small hand great restaurant kind omelet simple sunny boil maggi omelette shejwan omelette egg meet light low price want eat place chaat potato well tikki chaat rahul chaat give potato tikki hot chaat nand sev puri curd puri chaat pathsi say get good address gopal singh patasi bhandar flavor durgadas chaat bhandar foundation find puff garlic countless flavor like chilli tea coffee lover good place sahu tea near emperor drink good ginger tea fun famous tea shop jaipur gulab chai wali crowd hard tea masca pav get coffee fan statue circle good place cold coffee cold coffee ice cream chocolate chip variety get cafe coffee jaipur place like day starbuck drink little iconic coffee indian coffee house old indian chain cold coffee good indian coffee house rest outlet apart tea coffee different try lassi meet lassi jalmahal ice cream jaipur wala old ice cream shop ice,4.764420913347825,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10770220077785848,0.03628991080557877,0.5477153317413271,0.0,0.0,0.09705127207347777,0.18442219979587995,0.09521165542831579,0.09139965929580969,0.0,0.0,0.0,0.5238986740604604,0.08945085638168454,0.26998692855615086,0.1931641722711674,0.0,0.0,0.29165181602534307,0.09705127207347777,0.0,0.0,0.0,0.2925807892360897,0.0,0.0,0.3717501085458193,0.0,0.3624274966525922,0.09389361087514221,0.0965820861355837,0.0,0.0,0.0,0.18442219979587995,0.0,0.18778722175028442,0.09705127207347777,0.05497004566583092
wala,wala,SugarSpiceNice Hindi,fP2zols1dag,0,ent you can also try this lassi and lassi meets lassi here jalmahal ice cream is jaipur in front of wala one of the old ice cream shops and here ice cream of different flavors you find dejerts like no,ent try lassi meet lassi jalmahal ice cream jaipur wala old ice cream shop ice cream different flavor find dejert like,4.814069767441861,FOOD SHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4999956668411146,0.0,0.0,0.0,0.4366371604739337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31960991133473654,0.0,0.0,0.0,0.34525675579545073,0.0,0.0,0.0,0.0,0.46180862955640284,0.0,0.0,0.0,0.0,0.4290408453841664,0.0,0.0,0.0,0.0,0.0,0.4366371604739337,0.0,0.0,0.0,0.06192795879588651
kulfi,kulfi,SugarSpiceNice Hindi,fP2zols1dag,0,ou find dejerts like no day shakes if you go from all these fancy ice cream if you like more simple kulfi you go to pandit kulfi or ramchandra kulfi both of these can also be local are favorite and old here even today they make kulfi with technology find different flavors like cream pistachios if you will go to cax cookies mafins all this if you like to try then you kushal bakery can go the first here one of the bakeries and here all these sweets as well as mini pizza rolls if you get things like you going to description of all these places if you see locations you will feel brother jaipur i run here and there to fill my stomach one has to walk by doing this but not like this we have a solution for this chalk mahavir rabri bhandar gopal singh passhi stores gulab ji tea all these outlets you also get it in masala chalk because of the chaat here and the plates here all this from hot jalebi to kulfi rabri if you want to eat in the same place then the masala go to chowk is the entry fee to com,find dejert like day shake fancy ice cream like simple kulfi pandit kulfi ramchandra kulfi local favorite old today kulfi technology find different flavor like cream pistachio cax cookie mafin like try kushal bakery sweet mini pizza roll thing like go description place location feel brother jaipur run fill stomach walk like solution chalk mahavir rabri bhandar gopal singh passhi stores gulab tea outlet masala chalk chaat plate hot jalebi kulfi rabri want eat place masala chowk entry fee com,8.814069767441861,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0597358385931359,0.0,0.09288099526578537,0.39915089520827746,0.0,0.0,0.18093658902784363,0.1719128614141938,0.17750691774396338,0.0,0.1726828237989908,0.0,0.0,0.0,0.0,0.1258368718188186,0.0,0.0,0.0,0.8156073122171301,0.0,0.0,0.0,0.0,0.18182337675207583,0.0,0.0,0.2772274702801876,0.0,0.0,0.0,0.0,0.0,0.15880312435199687,0.0,0.1719128614141938,0.0,0.17504963428396506,0.0,0.1607836458162353
ramchandra kulfi,ramchandra kulfi,SugarSpiceNice Hindi,fP2zols1dag,0,es if you go from all these fancy ice cream if you like more simple kulfi you go to pandit kulfi or ramchandra kulfi both of these can also be local are favorite and old here even today they make kulf,fancy ice cream like simple kulfi pandit kulfi ramchandra kulfi local favorite old today kulf,4.814069767441861,FOOD SHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4290795205239951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5987786694514852,0.0,0.0,0.0,0.0,0.8009145428882591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06192795879588651
mahavir rabri bhandar,mahavir rabri bhandar,SugarSpiceNice Hindi,fP2zols1dag,0,o fill my stomach one has to walk by doing this but not like this we have a solution for this chalk mahavir rabri bhandar gopal singh passhi stores gulab ji tea all these outlets you also get it in ma,fill stomach walk like solution chalk mahavir rabri bhandar gopal singh passhi stores gulab tea outlet,4.814069767441861,FOOD SHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2077841220356629,0.03823827665509294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06192795879588651
jalebi,jalebi,SugarSpiceNice Hindi,fP2zols1dag,0,"the local dairy brand here and their milk ice cream as well as samosas in outlet cheese pakoras and jalebis are also found their taste is different and it is very all these previous shops are economical samosas are found but that love in them this is not a matter of light of light cinema is inside and their samosas are complete there is another special place in jaipur sanjay omelet is probably 3040 years old is a shop and first it is a small hand used to do it and now it is a great restaurant has become all kinds here omelets get simple sunny side up boiled maggi omelette shejwan omelette with eggs all you meet here will go if something lighter in low price if you want to eat then at the place of chaat here potato can go best for tikki chaat rahul chaat gives potato tikki in this two are and it is a very hot chaat nand for sev puri and curd puri here there is also chaat here pathsi says and gets good address gopal singh in patasi bhandar here flavor in durgadas chaat bhandar foundation is found and puffed garlic countless flavors like chilli if you are a tea or coffee lover then your there are two or three good places here sahu tea is near the emperor and his drinking good ginger tea would have fun there is another famous tea shop in jaipur gulab ji chai wali is always crowded here is and hard tea as well as masca pav also gets for coffee fans statue circle is the best place because cold coffee cold coffee with such with ice cream or chocolate chips variety gets cafes coffee in jaipur there are places like day starbucks
but if you drink a little more iconic coffee if you can go to indian coffee house there is an old indian chain and their cold coffee is very good along with it indian coffee house also from the rest of his outlets apart from tea coffee you are very different you can also try this lassi and lassi meets lassi here jalmahal ice cream is jaipur in front of wala one of the old ice cream shops and here ice cream of different flavors you find dejerts like no day shakes if you go from all these fancy ice cream if you like more simple kulfi you go to pandit kulfi or ramchandra kulfi both of these can also be local are favorite and old here even today they make kulfi with technology find different flavors like cream pistachios if you will go to cax cookies mafins all this if you like to try then you kushal bakery can go the first here one of the bakeries and here all these sweets as well as mini pizza rolls if you get things like you going to description of all these places if you see locations you will feel brother jaipur i run here and there to fill my stomach one has to walk by doing this but not like this we have a solution for this chalk mahavir rabri bhandar gopal singh passhi stores gulab ji tea all these outlets you also get it in masala chalk because of the chaat here and the plates here all this from hot jalebi to kulfi rabri if you want to eat in the same place then the masala go to chowk is the entry ",local dairy brand milk ice cream samosas outlet cheese pakora jalebi find taste different previous shop economical samosa find love matter light cinema inside samosa complete special place jaipur sanjay omelet probably 3040 year old shop small hand great restaurant kind omelet simple sunny boil maggi omelette shejwan omelette egg meet light low price want eat place chaat potato well tikki chaat rahul chaat give potato tikki hot chaat nand sev puri curd puri chaat pathsi say get good address gopal singh patasi bhandar flavor durgadas chaat bhandar foundation find puff garlic countless flavor like chilli tea coffee lover good place sahu tea near emperor drink good ginger tea fun famous tea shop jaipur gulab chai wali crowd hard tea masca pav get coffee fan statue circle good place cold coffee cold coffee ice cream chocolate chip variety get cafe coffee jaipur place like day starbuck drink little iconic coffee indian coffee house old indian chain cold coffee good indian coffee house rest outlet apart tea coffee different try lassi meet lassi jalmahal ice cream jaipur wala old ice cream shop ice cream different flavor find dejert like day shake fancy ice cream like simple kulfi pandit kulfi ramchandra kulfi local favorite old today kulfi technology find different flavor like cream pistachio cax cookie mafin like try kushal bakery sweet mini pizza roll thing like go description place location feel brother jaipur run fill stomach walk like solution chalk mahavir rabri bhandar gopal singh passhi stores gulab tea outlet masala chalk chaat plate hot jalebi kulfi rabri want eat place masala chowk entry,5.814069767441861,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015691885350063436,0.003522261402367975,0.05550456262669306,0.5848579880560582,0.0,0.0,0.15864221566728362,0.30146072038810784,0.155635136477781,0.0747019804693761,0.07570272525403737,0.0,0.0,0.30584881527945224,0.07310920169589642,0.2758292320148871,0.0,0.0,0.0,0.47674068880434206,0.07932110783364181,0.0,0.0,0.0,0.31883947302242727,0.0,0.0,0.42536982508305654,0.0,0.2962161126759042,0.076740315443557,0.07893763683343125,0.0,0.06961797952931209,0.0,0.15073036019405392,0.0,0.153480630887114,0.07932110783364181,0.08239640487550708
kulfi rabri,kulfi rabri,SugarSpiceNice Hindi,fP2zols1dag,0,so get it in masala chalk because of the chaat here and the plates here all this from hot jalebi to kulfi rabri if you want to eat in the same place then the masala go to chowk is the entry fee to com,masala chalk chaat plate hot jalebi kulfi rabri want eat place masala chowk entry fee com,4.814069767441861,FOOD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09075075683737148,0.0,0.07917918641669731,0.1338478722798547,0.0,0.0,0.0,0.0,0.6222958066615124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48594582802564257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6136811723003811,0.0,0.056267324561931
cax vegan,cax vegan,SugarSpiceNice Hindi,fP2zols1dag,0,here and brilliant sunset the views come to see the view another place to place is unique cafe here cax vegan dishes sandwich burgers salads it is good that things are found if you are next to the uni,brilliant sunset view come view place unique cafe cax vegan dish sandwich burger salad good thing find uni,4.814069767441861,FOOD SHOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46318626352464437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48919357466502666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4859734961744058,0.0,0.0,0.0,0.0,0.0,0.5567565830814722,0.0,0.0,0.0,0.0,0.0,0.06192795879588651
